epoch,prototype_residual_enabled,lambda_effective,lr,historical_loss,prototype_loss_unweighted,prototype_loss_weighted,total_loss,gamma_CN_gradient,gamma_AD_gradient,residual_sum_max_abs,CN_sMCI_gap_identity_max_abs_error,AD_sMCI_gap_identity_max_abs_error,acc,macro_f1,bacc,macro_auc,weighted_f1,gamma_CN,gamma_AD,prototype_cosine,sum_w_CN,sum_w_AD,mean_w_CN,mean_w_AD
1,False,0.0,0.01,3.299787998199463,0.665630042552948,0.0,3.299787998199463,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.7816167443231122,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9999472498893738,150.12892150878906,134.87107849121094,0.526768147945404,0.47323185205459595
2,False,0.0,0.01,2.9068360328674316,0.670923113822937,0.0,2.9068360328674316,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.7219788858939801,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9901697635650635,164.99774169921875,120.00225067138672,0.5789394378662109,0.4210605323314667
3,False,0.0,0.01,5.761046409606934,0.6392019987106323,0.0,5.761046409606934,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.18693244739756365,0.2033730158730159,0.541826731095599,0.2905647840531561,0.05000000074505806,0.05000000074505806,0.9761456251144409,164.9054412841797,120.09455871582031,0.5786156058311462,0.42138442397117615
4,False,0.0,0.01,4.425622940063477,0.6457924842834473,0.0,4.425622940063477,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,0.23577235772357721,0.3020833333333333,0.5540444825527372,0.37723577235772354,0.05000000074505806,0.05000000074505806,0.957538902759552,168.92532348632812,116.07467651367188,0.5927204489707947,0.4072795808315277
5,False,0.0,0.01,5.63649320602417,0.6331391930580139,0.0,5.63649320602417,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5700651440627856,0.3710144927536232,0.05000000074505806,0.05000000074505806,0.9690185189247131,171.7449951171875,113.25498962402344,0.6026140451431274,0.39738592505455017
6,False,0.0,0.01,5.435002326965332,0.6507861018180847,0.0,5.435002326965332,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.48971193415637854,0.625,0.750475273765368,0.45946502057613164,0.05000000074505806,0.05000000074505806,0.9047256112098694,188.93283081054688,96.06715393066406,0.662922203540802,0.3370777368545532
7,False,0.0,0.01,3.3337135314941406,0.6297183036804199,0.0,3.3337135314941406,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.48971193415637854,0.625,0.7998916865367338,0.45946502057613164,0.05000000074505806,0.05000000074505806,0.8602412939071655,201.13873291015625,83.86126708984375,0.7057499289512634,0.2942500710487366
8,False,0.0,0.01,8.470173835754395,0.6261690855026245,0.0,8.470173835754395,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7742120846484054,0.46019076305220885,0.05000000074505806,0.05000000074505806,0.9394195079803467,200.06900024414062,84.93099975585938,0.7019965052604675,0.29800352454185486
9,False,0.0,0.01,3.946977376937866,0.6186941862106323,0.0,3.946977376937866,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7876758548928361,0.46019076305220885,0.05000000074505806,0.05000000074505806,0.9636620283126831,198.84317016601562,86.15682983398438,0.6976953744888306,0.3023046851158142
10,False,0.0,0.01,2.629891872406006,0.6089420318603516,0.0,2.629891872406006,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.47338935574229696,0.5505952380952381,0.7961914864921941,0.4598039215686275,0.05000000074505806,0.05000000074505806,0.9184720516204834,221.24212646484375,63.757877349853516,0.7762881517410278,0.22371184825897217
