member,feature_index,feature_name,modality
4,0,ST115CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,1,ST121CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,3,ST39SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,4,ST102CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,6,ST32TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,7,ST74SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,9,ST31CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,10,ST58CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,12,ST110TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,13,ST117SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,14,ST45TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,15,ST52CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,17,ST45CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,20,ST73CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,22,ST47TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,24,ST82CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,25,ST40TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,27,ST90TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,28,ST90CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,29,ST117TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,30,ST26SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,34,ST48SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,36,ST13TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,37,ST93TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,38,ST110CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,40,ST34SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,41,ST104SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,43,ST108SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,45,ST32SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,46,ST39CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,47,ST54SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,52,ST97TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,54,ST108CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,57,ST99CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,61,ST50CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,62,ST57SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,64,ST84TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,67,ST56CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,69,ST107TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,70,ST84CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,72,ST47SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,75,ST23SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,79,ST98SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,80,ST52TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,82,ST34TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,83,ST85CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,84,ST116CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,87,ST115SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,89,ST57TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,90,ST55CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,92,ST34CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,94,ST23CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,95,ST121TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,96,ST40SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,97,ST118TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,98,ST38SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,101,ST32TS_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,102,ST107CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,103,ST15CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,104,ST50TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,107,ST55SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,110,ST95SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,111,ST31SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,112,ST52SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,113,ST46TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,114,ST30SV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,115,ST46SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,116,ST94CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,117,ST49TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,119,ST102SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,121,ST117CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,123,ST55TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,125,ST60TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,126,ST35CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,127,ST102TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,128,ST121SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,131,ST56SA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,134,ST104TA_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,135,ST14CV_UCSFFSX_11_02_15_UCSFFSX51_08_01_16,MRI
4,138,CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,139,RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16,PET
4,140,RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
4,141,CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,PET
4,145,CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,PET
4,149,CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,151,CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,PET
4,152,RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16,PET
4,154,CSF_UCBERKELEYAV45_10_17_16,PET
4,155,CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,PET
4,157,RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16,PET
4,158,CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,PET
4,160,LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16,PET
4,161,CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,PET
